Row ID,Order ID,Order Date,Region,Category,Sub-Category,Segment,Sales,Profit,Discount,Quantity
1178,ORD-2177,2021-10-16,West,Furniture,Bookcases,Consumer,250.46,-4.06,0.3,3
1179,ORD-2178,2022-03-13,West,Office Supplies,Paper,Home Office,482.36,81.47,0.0,4
1180,ORD-2179,2022-10-24,East,Furniture,Chairs,Consumer,705.44,25.0,0.2,3
1181,ORD-2180,2021-10-04,South,Office Supplies,Paper,Corporate,309.81,22.98,0.0,6
1182,ORD-2181,2022-12-11,South,Office Supplies,Storage,Home Office,609.0,85.72,0.2,6
1183,ORD-2182,2022-08-05,Central,Office Supplies,Storage,Home Office,82.55,18.77,0.2,4
1184,ORD-2183,2022-05-18,East,Furniture,Tables,Home Office,666.35,74.69,0.1,7
1185,ORD-2184,2022-09-16,West,Technology,Phones,Corporate,753.89,110.77,0.0,2
1186,ORD-2185,2022-05-31,Central,Office Supplies,Binders,Home Office,777.33,130.78,0.0,4
1187,ORD-2186,2021-12-16,East,Furniture,Bookcases,Consumer,51.42,8.27,0.1,2
1188,ORD-2187,2023-04-23,Central,Furniture,Chairs,Corporate,472.9,25.13,0.0,2
1189,ORD-2188,2022-03-22,Central,Furniture,Tables,Corporate,395.4,113.0,0.0,6
1190,ORD-2189,2023-04-10,West,Furniture,Tables,Corporate,37.21,11.62,0.0,4
1191,ORD-2190,2021-12-16,South,Technology,Phones,Corporate,655.22,144.19,0.0,5
1192,ORD-2191,2022-08-30,Central,Office Supplies,Binders,Corporate,363.09,-11.9,0.3,4
1193,ORD-2192,2022-10-26,Central,Technology,Accessories,Corporate,62.56,2.93,0.2,2
1194,ORD-2193,2023-04-03,West,Furniture,Tables,Corporate,318.91,102.58,0.0,4
1195,ORD-2194,2021-05-17,South,Office Supplies,Binders,Corporate,57.72,8.79,0.1,3
1196,ORD-2195,2023-01-29,East,Office Supplies,Paper,Consumer,478.64,96.24,0.0,6
1197,ORD-2196,2023-06-18,South,Office Supplies,Binders,Consumer,190.18,34.13,0.2,1
1198,ORD-2197,2021-08-31,South,Furniture,Bookcases,Home Office,367.4,64.02,0.0,7
1199,ORD-2198,2022-06-27,West,Office Supplies,Storage,Home Office,442.07,37.37,0.3,3
1200,ORD-2199,2021-02-09,East,Technology,Machines,Corporate,508.01,28.6,0.0,6
